"","BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"823","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34546",1,85079385,0.878157786857597,0.056427,4.294025,FALSE,74,0,0.605
"824","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_7422",2,39922859,0.878397370053274,0.056309,4.294025,FALSE,74,0,0.605
"825","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19746",7,50404542,0.87886085685092,0.05608,4.294025,FALSE,74,0,0.605
"826","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4000",11,9390821,0.880325379168716,0.055357,4.294025,FALSE,74,0,0.605
"827","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48195",2,27737357,0.882716308289438,0.054179,4.294025,FALSE,74,0,0.605
"828","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4271",9,6034748,0.892343147347172,0.049468,4.294025,FALSE,74,0,0.605
"829","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38526",9,12028309,0.89414051178738,0.048594,4.294025,FALSE,74,0,0.605
"830","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4228",9,6515666,0.897007309443798,0.047204,4.294025,FALSE,74,0,0.605
"831","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19898",7,49774183,0.897875499908624,0.046784,4.294025,FALSE,74,0,0.605
"832","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5077",1,81184767,0.89795115148742,0.046747,4.294025,FALSE,74,0,0.605
"833","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31144",6,49152058,0.899397332664367,0.046048,4.294025,FALSE,74,0,0.605
"834","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8036",3,46940998,0.899424976407632,0.046035,4.294025,FALSE,74,0,0.605
"835","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_17530",1,71116372,0.901434089324022,0.045066,4.294025,FALSE,74,0,0.605
"836","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34705",8,52840407,0.903816464298968,0.04392,4.294025,FALSE,74,0,0.605
"837","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_43735",4,61520009,0.904178731867468,0.043746,4.294025,FALSE,74,0,0.605
"838","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31336",12,55459027,0.905576803779583,0.043075,4.294025,FALSE,74,0,0.605
"839","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_57019",6,43208342,0.906423051383327,0.042669,4.294025,FALSE,74,0,0.605
"840","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2506",1,78042100,0.910416644305276,0.04076,4.294025,FALSE,74,0,0.605
"841","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4078",9,52667616,0.914275148639079,0.038923,4.294025,FALSE,74,0,0.605
"842","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14761",1,86922573,0.915267687579339,0.038452,4.294025,FALSE,74,0,0.605
"843","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13304",9,5741802,0.916457330161026,0.037888,4.294025,FALSE,74,0,0.605
"844","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46710",7,4607299,0.917023404722839,0.03762,4.294025,FALSE,74,0,0.605
"845","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_31383",9,15463497,0.919133008914147,0.036622,4.294025,FALSE,74,0,0.605
"846","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1485",9,30657402,0.919133008914147,0.036622,4.294025,FALSE,74,0,0.605
"847","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_58249",9,33027039,0.919133008914147,0.036622,4.294025,FALSE,74,0,0.605
"848","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38952",2,26857322,0.923674198702719,0.034481,4.294025,FALSE,74,0,0.605
"849","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_701",9,34773548,0.925290701139282,0.033722,4.294025,FALSE,74,0,0.605
"850","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49598",8,52287153,0.925704167914002,0.033528,4.294025,FALSE,74,0,0.605
"851","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9004",6,53030181,0.925804893963899,0.033481,4.294025,FALSE,74,0,0.605
"852","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_37339",6,55567431,0.92683708783952,0.032997,4.294025,FALSE,74,0,0.605
"853","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41963",2,26261217,0.927570659545625,0.032653,4.294025,FALSE,74,0,0.605
"854","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1533",3,49568153,0.928243046953872,0.032338,4.294025,FALSE,74,0,0.605
"855","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_36577",1,84761046,0.929310560625632,0.031839,4.294025,FALSE,74,0,0.605
"856","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4372",2,4216776,0.93091994432875,0.031088,4.294025,FALSE,74,0,0.605
"857","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4358",2,5368286,0.93091994432875,0.031088,4.294025,FALSE,74,0,0.605
"858","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_16540",2,40026514,0.933262701543995,0.029996,4.294025,FALSE,74,0,0.605
"859","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40032",9,63515528,0.937065675624759,0.02823,4.294025,FALSE,74,0,0.605
"860","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_10435",4,64932514,0.938267212073423,0.027673,4.294025,FALSE,74,0,0.605
"861","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14841",1,87277578,0.940848819994952,0.02648,4.294025,FALSE,74,0,0.605
"862","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5836",6,50365784,0.942443228374041,0.025745,4.294025,FALSE,74,0,0.605
"863","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1483",9,30656350,0.942980012897325,0.025498,4.294025,FALSE,74,0,0.605
"864","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_58247",9,33028708,0.942980012897325,0.025498,4.294025,FALSE,74,0,0.605
"865","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19020",8,55200891,0.943670868134616,0.025179,4.294025,FALSE,74,0,0.605
"866","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6349",3,47988352,0.943695066254296,0.025168,4.294025,FALSE,74,0,0.605
"867","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51640",4,6890631,0.944259032047138,0.024909,4.294025,FALSE,74,0,0.605
"868","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_47646",5,6043333,0.945128211691911,0.024509,4.294025,FALSE,74,0,0.605
"869","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4884",1,83579064,0.945470379172203,0.024352,4.294025,FALSE,74,0,0.605
"870","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19085",8,54954178,0.945526206809143,0.024326,4.294025,FALSE,74,0,0.605
"871","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49976",3,36936469,0.945577130470878,0.024303,4.294025,FALSE,74,0,0.605
"872","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34197",11,46393058,0.945786116284657,0.024207,4.294025,FALSE,74,0,0.605
"873","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14396",12,11987140,0.945944336251134,0.024134,4.294025,FALSE,74,0,0.605
"874","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49910",1,86380115,0.946228676515807,0.024004,4.294025,FALSE,74,0,0.605
"875","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_30730",3,36242385,0.950554570298869,0.022023,4.294025,FALSE,74,0,0.605
"876","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4347",11,1462231,0.950720712112571,0.021947,4.294025,FALSE,74,0,0.605
"877","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4713",1,84586984,0.951069794289368,0.021788,4.294025,FALSE,74,0,0.605
"878","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_1029",9,294014,0.951406294095663,0.021634,4.294025,FALSE,74,0,0.605
"879","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_26210",7,2784384,0.953587863893244,0.020639,4.294025,FALSE,74,0,0.605
"880","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3320",9,278862,0.956446514847568,0.019339,4.294025,FALSE,74,0,0.605
"881","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_15676",5,18685485,0.959471688594691,0.017968,4.294025,FALSE,74,0,0.605
"882","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_30596",6,1047083,0.959675611910183,0.017876,4.294025,FALSE,74,0,0.605
"883","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_36045",4,56705422,0.960962148696937,0.017294,4.294025,FALSE,74,0,0.605
"884","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_11725",12,57222657,0.961455091481593,0.017071,4.294025,FALSE,74,0,0.605
"885","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39029",9,1062722,0.964314509618899,0.015781,4.294025,FALSE,74,0,0.605
"886","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48381",3,38752201,0.967157495298217,0.014503,4.294025,FALSE,74,0,0.605
"887","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5137",5,46862129,0.96812894345385,0.014067,4.294025,FALSE,74,0,0.605
"888","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1813",2,50149902,0.968223289059226,0.014024,4.294025,FALSE,74,0,0.605
"889","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_2509",1,77241044,0.97137074708025,0.012615,4.294025,FALSE,74,0,0.605
"890","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_17428",2,19797686,0.971909386962575,0.012374,4.294025,FALSE,74,0,0.605
"891","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16275",9,48595938,0.972091106800737,0.012293,4.294025,FALSE,74,0,0.605
"892","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51390",3,1033702,0.977353365086694,0.009948,4.294025,FALSE,74,0,0.605
"893","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_28007",12,55577533,0.979201097875876,0.009128,4.294025,FALSE,74,0,0.605
"894","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_33008",10,8546176,0.980084917361524,0.008736,4.294025,FALSE,74,0,0.605
"895","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4617",1,75286654,0.981292640826489,0.008201,4.294025,FALSE,74,0,0.605
"896","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14992",10,53500596,0.985120778239169,0.006511,4.294025,FALSE,74,0,0.605
"897","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_10384",8,55724124,0.991166225835958,0.003854,4.294025,FALSE,74,0,0.605
"898","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_13821",3,42602793,0.991221641362376,0.003829,4.294025,FALSE,74,0,0.605
"899","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_9006",6,53030406,0.994071921650616,0.002582,4.294025,FALSE,74,0,0.605
"900","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_8999",6,53028472,0.99448462006291,0.002402,4.294025,FALSE,74,0,0.605
"901","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_25653",3,47133164,0.995052621991601,0.002154,4.294025,FALSE,74,0,0.605
"902","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13929",2,28460955,0.995768411444152,0.001842,4.294025,FALSE,74,0,0.605
"903","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_1536",12,53216373,0.996384237072666,0.001573,4.294025,FALSE,74,0,0.605
"904","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15965",5,48068419,0.99798762499098,0.000875,4.294025,FALSE,74,0,0.605
"905","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49184",10,9446874,0.999360045087401,0.000278,4.294025,FALSE,74,0,0.605
"906","CPBrote",0.515,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_52066",5,1907261,0.99962395452411,0.000163,4.294025,FALSE,74,0,0.605
"907","CPBrote",0.512,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51806",1,4596586,0.689125439634477,0.161702,4.294025,FALSE,72,0,0.605
"908","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32310",8,41934796,0.179489500788429,0.745961,4.294025,FALSE,71,0,0.605
"909","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13116",8,51625079,0.264209987765662,0.578051,4.294025,FALSE,71,0,0.605
"910","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2280",11,4601690,0.275769006330186,0.559455,4.294025,FALSE,71,0,0.605
"911","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_26792",4,10803976,0.339001741455429,0.469798,4.294025,FALSE,71,0,0.605
"912","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_26794",4,10805134,0.339001741455429,0.469798,4.294025,FALSE,71,0,0.605
"913","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_26800",4,10806062,0.339439431565436,0.469238,4.294025,FALSE,71,0,0.605
"914","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14064",3,51398853,0.369264116951232,0.432663,4.294025,FALSE,71,0,0.605
"915","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_17592",1,71013700,0.413803377941908,0.383206,4.294025,FALSE,71,0,0.605
"916","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38364",5,41272112,0.463863562034931,0.33361,4.294025,FALSE,71,0,0.605
"917","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_35078",7,50872860,0.469973811042684,0.327926,4.294025,FALSE,71,0,0.605
"918","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_55785",4,63250747,0.477260278417239,0.321245,4.294025,FALSE,71,0,0.605
"919","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40610",2,36537981,0.49155491873518,0.308428,4.294025,FALSE,71,0,0.605
"920","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_48692",4,51120908,0.493124957830277,0.307043,4.294025,FALSE,71,0,0.605
"921","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_10011",7,46636589,0.515730977152829,0.287577,4.294025,FALSE,71,0,0.605
"922","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_6411",3,47657314,0.540254338382571,0.267402,4.294025,FALSE,71,0,0.605
"923","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51545",11,39067769,0.557450932592584,0.253793,4.294025,FALSE,71,0,0.605
"924","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_51544",11,39068543,0.557450932592584,0.253793,4.294025,FALSE,71,0,0.605
"925","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_38229",5,6892717,0.572293577232373,0.242381,4.294025,FALSE,71,0,0.605
"926","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_4748",1,67653820,0.594150661633814,0.226103,4.294025,FALSE,71,0,0.605
"927","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8765",8,59114710,0.608228449119354,0.215933,4.294025,FALSE,71,0,0.605
"928","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34789",12,51972764,0.618275783330394,0.208818,4.294025,FALSE,71,0,0.605
"929","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41084",11,35566895,0.643548607404176,0.191419,4.294025,FALSE,71,0,0.605
"930","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_34547",1,85078577,0.646005157205933,0.189764,4.294025,FALSE,71,0,0.605
"931","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_49377",8,51358026,0.65549191855351,0.183433,4.294025,FALSE,71,0,0.605
"932","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14637",9,56854495,0.679830160392702,0.1676,4.294025,FALSE,71,0,0.605
"933","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_10012",7,46636516,0.689559601115403,0.161428,4.294025,FALSE,71,0,0.605
"934","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_14467",1,67168193,0.703097964573107,0.152984,4.294025,FALSE,71,0,0.605
"935","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_16127",6,56585602,0.707450225208214,0.150304,4.294025,FALSE,71,0,0.605
"936","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_40266",6,41068789,0.716279023332393,0.144918,4.294025,FALSE,71,0,0.605
"937","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5346",1,76670716,0.730471445166873,0.136397,4.294025,FALSE,71,0,0.605
"938","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14569",4,43525521,0.730637191186958,0.136298,4.294025,FALSE,71,0,0.605
"939","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8581",12,35789839,0.734066155315235,0.134265,4.294025,FALSE,71,0,0.605
"940","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_6608",7,10077159,0.742221214127989,0.129467,4.294025,FALSE,71,0,0.605
"941","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_53033",2,36572104,0.745012030068854,0.127837,4.294025,FALSE,71,0,0.605
"942","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13663",7,683409,0.749088599201722,0.125467,4.294025,FALSE,71,0,0.605
"943","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_46102",7,683514,0.750426849110354,0.124692,4.294025,FALSE,71,0,0.605
"944","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22744",10,58603592,0.760703703586227,0.118784,4.294025,FALSE,71,0,0.605
"945","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_13229",8,7343382,0.761610639812102,0.118267,4.294025,FALSE,71,0,0.605
"946","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_47200",2,44636091,0.779577513524521,0.108141,4.294025,FALSE,71,0,0.605
"947","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16039",1,68075250,0.781459614142213,0.107093,4.294025,FALSE,71,0,0.605
"948","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_41693",10,60270165,0.793179637223861,0.100628,4.294025,FALSE,71,0,0.605
"949","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_16682",3,3108206,0.797145798961565,0.098462,4.294025,FALSE,71,0,0.605
"950","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4445",7,41154940,0.803984153986454,0.094753,4.294025,FALSE,71,0,0.605
"951","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_10443",4,43282691,0.805660873848256,0.093848,4.294025,FALSE,71,0,0.605
"952","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_39807",4,57588513,0.820651518425233,0.085841,4.294025,FALSE,71,0,0.605
"953","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15371",6,48694458,0.825178011906817,0.083452,4.294025,FALSE,71,0,0.605
"954","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_5587",8,57603754,0.829625815478895,0.081118,4.294025,FALSE,71,0,0.605
"955","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_10202",4,67340280,0.860611215684173,0.065193,4.294025,FALSE,71,0,0.605
"956","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_11101",4,42018409,0.871912361951987,0.059527,4.294025,FALSE,71,0,0.605
"957","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54916",12,50520906,0.891865736200563,0.049701,4.294025,FALSE,71,0,0.605
"958","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15641",12,58834199,0.910130371869854,0.040896,4.294025,FALSE,71,0,0.605
"959","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22024",9,60793905,0.911144405161636,0.040413,4.294025,FALSE,71,0,0.605
"960","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_3109",6,4219605,0.92607811168143,0.033352,4.294025,FALSE,71,0,0.605
"961","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_5858",6,51049375,0.927532192917261,0.032671,4.294025,FALSE,71,0,0.605
"962","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_45643",7,2001373,0.944246707364861,0.024915,4.294025,FALSE,71,0,0.605
"963","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_10896",9,2373050,0.974814106089192,0.011078,4.294025,FALSE,71,0,0.605
"964","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23449",9,11581750,0.977609102022922,0.009835,4.294025,FALSE,71,0,0.605
"965","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_23431",9,11613620,0.98473359961068,0.006681,4.294025,FALSE,71,0,0.605
"966","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_43886",11,45739607,0.985281459607628,0.00644,4.294025,FALSE,71,0,0.605
"967","CPBrote",0.511,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_2065",6,50508870,0.988464500384067,0.005039,4.294025,FALSE,71,0,0.605
"968","CPBrote",0.51,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_14197",12,11075598,0.783711974366036,0.105844,4.294025,FALSE,70,0,0.605
"969","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_19223",10,7324928,0.676818864098087,0.169528,4.294025,FALSE,69,0,0.605
"970","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_54083",4,12263876,0.682447586841071,0.165931,4.294025,FALSE,69,0,0.605
"971","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_44777",2,31015780,0.683737734768228,0.16511,4.294025,FALSE,69,0,0.605
"972","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_307",10,292083,0.756073717315013,0.121436,4.294025,FALSE,69,0,0.605
"973","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_1737",1,83995078,0.839507367091734,0.075975,4.294025,FALSE,69,0,0.605
"974","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32894",6,29687566,0.847558362112579,0.07183,4.294025,FALSE,69,0,0.605
"975","CPBrote",0.509,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15218",10,53142372,0.916530601914843,0.037853,4.294025,FALSE,69,0,0.605
"976","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_8522",5,53792903,0.647611558640949,0.188685,4.294025,FALSE,66,0,0.605
"977","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_4227",11,32590037,0.648347763433037,0.188192,4.294025,FALSE,66,0,0.605
"978","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_15225",10,53088494,0.681005909245019,0.166849,4.294025,FALSE,66,0,0.605
"979","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_8353",4,10469296,0.686504690475735,0.163356,4.294025,FALSE,66,0,0.605
"980","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_27795",10,51402019,0.687424880340397,0.162775,4.294025,FALSE,66,0,0.605
"981","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_20521",1,68628696,0.754374762381096,0.122413,4.294025,FALSE,66,0,0.605
"982","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_32466",12,5983395,0.775212277383248,0.110579,4.294025,FALSE,66,0,0.605
"983","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c2_22853",2,40430532,0.905355730704942,0.043181,4.294025,FALSE,66,0,0.605
"984","CPBrote",0.505,"CPBrote.H",0.523,"TASSEL","additive",0.605,"c1_7346",2,40296554,0.953946153933616,0.020476,4.294025,FALSE,66,0,0.605
