"BASE","GSCORE","TRAIT","LGSCORE","TOOL","MODEL","GC","SNP","CHR","POS","P","SCORE","THRESHOLD","SIGNIFICANCE","ScoresRepl","ScoresSign","ScoreGC"
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_44304",8,42730417,0.215476687914687,0.6666,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_3146",6,5211425,0.216206499910097,0.665131,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_10802",4,68308218,0.221513779400993,0.654599,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_35590",6,29872194,0.224308870341067,0.649154,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_19584",4,64858220,0.230614127103125,0.637114,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_56794",6,21503828,0.238333981788922,0.622814,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_216",9,36014044,0.239038198199131,0.621533,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_33892",6,49952539,0.240708458413649,0.618509,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_40879",9,58749360,0.241564909739478,0.616966,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_23170",2,29256125,0.24567992435896,0.60963,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_24",1,85668664,0.248395062345188,0.604857,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_3868",1,72337941,0.248808294407884,0.604135,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_27650",9,51854006,0.250186759015884,0.601736,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_9413",1,88228894,0.251792535836648,0.598957,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_15579",1,71530931,0.25317334540558,0.596582,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_15580",1,71530961,0.25317334540558,0.596582,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_36053",4,56746443,0.256591080660876,0.590758,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_14947",11,39858442,0.265168705353499,0.576478,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_52700",8,52035522,0.271287251771896,0.566571,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_34958",4,56187339,0.271427161531627,0.566347,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_37472",4,59695907,0.277814177519647,0.556246,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_37406",9,41902886,0.281704761641946,0.550206,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_11211",4,59858990,0.287082219702444,0.541994,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_12959",4,66197658,0.288903820533388,0.539247,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_3962",9,4652421,0.299005949747184,0.52432,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_34872",4,65068522,0.301090975465491,0.521302,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_36882",7,3150451,0.305354810368947,0.515195,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_16470",6,43205349,0.306918580770122,0.512977,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_4480",7,41477431,0.331262840424582,0.479827,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_45886",9,53718180,0.331691297451932,0.479266,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_14442",4,48648958,0.332297829808424,0.478472,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_27414",12,49216209,0.332614617723594,0.478059,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_54204",8,3526746,0.334550432214214,0.475538,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_30296",12,39466807,0.338523323124988,0.470411,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_4604",1,75196506,0.338911600962813,0.469914,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_15047",2,43187165,0.343005644465233,0.464699,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_23739",5,487268,0.344702968035924,0.462555,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_23740",5,487360,0.344702968035924,0.462555,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_10178",4,67145132,0.347251740463662,0.459356,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_36714",6,5921332,0.352949293590776,0.452288,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_10031",7,47020118,0.35401167325843,0.450982,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_10751",4,56641710,0.356577031579457,0.447847,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_13671",1,66548104,0.375448385069692,0.42545,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_27563",6,3628154,0.378794622480089,0.421596,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_56627",11,11020656,0.379009328002443,0.42135,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_10617",4,68743219,0.381211898221809,0.418834,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_19692",2,27349009,0.383176157559705,0.416602,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_35592",6,30107444,0.38652673514485,0.41282,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_22205",11,42339943,0.4050914127939,0.392447,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_12789",9,52720097,0.406130245669318,0.391335,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_7549",2,39073865,0.412887138448287,0.384169,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_6749",4,62367580,0.416194768843399,0.380703,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_48184",8,44057388,0.416545216982659,0.380338,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_7680",6,54682311,0.418266401914029,0.378547,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_19537",9,45335256,0.422515464332306,0.374157,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_34866",4,65070135,0.424652318361575,0.371967,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_35411",9,5445375,0.427313799361342,0.369253,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_4847",2,43151687,0.429001005181984,0.367542,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_31156",6,49274562,0.43015414565854,0.366376,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_39080",9,1248777,0.432116997525113,0.364399,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_52070",5,1913182,0.436966316665907,0.359552,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_21682",2,24387770,0.446960996641068,0.34973,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_13482",7,46355721,0.463559330622048,0.333895,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_54335",4,56277376,0.466119231688407,0.331503,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_10563",4,68870646,0.467960682163257,0.329791,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_17899",2,34459132,0.468878644967228,0.32894,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_17900",2,34459045,0.468878644967228,0.32894,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_14636",9,56854426,0.470125231191526,0.327786,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_55700",6,43998646,0.472829969988556,0.325295,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_20514",1,68614630,0.474982654950421,0.323322,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_11679",10,44620849,0.475582491461753,0.322774,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_12797",9,54103901,0.475757446829761,0.322614,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_5295",1,75994884,0.480229040352217,0.318552,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_25560",3,46842107,0.481038385639722,0.31782,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_55837",7,3695590,0.491607373941382,0.308382,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_28580",8,50583825,0.500918395434565,0.300233,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_19135",8,54844010,0.501174363549295,0.300011,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_35944",4,67811114,0.51422002834803,0.288851,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_48687",12,11869192,0.516087573924336,0.287277,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_16172",2,35468438,0.517230498069939,0.286316,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_23846",5,814688,0.526488315610884,0.278611,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_11458",2,45124973,0.530141545339196,0.275608,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c1_12305",2,26209472,0.537981184749386,0.269233,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_14640",9,56854945,0.539755495831607,0.267803,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_57254",3,52006651,0.541109611945076,0.266715,4.896857,FALSE,77,0,0.965
"CPBrote",0.771,"CPBrote.L",0.775,"GAPIT","additive",1.035,"c2_55199",2,33572556,0.541738988527249,0.26621,4.896857,FALSE,77,0,0.965
"CPFlor",0.966,"CPFlor.C",0.971,"TASSEL","additive",1.041,"c1_7964",2,38139240,9.97713077897077e-07,6.000994,4.30103,TRUE,77,1,0.959
"CPFlor",0.966,"CPFlor.C",0.971,"TASSEL","additive",1.041,"c2_12720",7,54318643,3.70692381714435e-05,4.430986,4.30103,TRUE,77,1,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_53521",1,12643802,8.67389836532043e-05,4.061786,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_6674",0,28132116,0.000436155578280289,3.360359,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_52704",1,9095607,0.00589014968794287,2.229874,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_27903",1,7192782,0.00803673355811312,2.09492,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_45071",1,6103001,0.0287054054495558,1.542036,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_686",1,14805485,0.0413033226697809,1.384015,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_21332",0,21225651,0.0440378618548929,1.356174,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_4437",0,24387070,0.0440378618548929,1.356174,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_54624",0,20391837,0.0834709796542227,1.078464,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_55012",1,5654532,0.0865267466255267,1.06285,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_40131",1,53444045,0.0999651773587651,1.000151,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_54797",1,992483,0.109353014978385,0.961169,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_36660",1,808325,0.249266568398203,0.603336,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_23713",0,389554,0.33969529456513,0.46891,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_10369",1,44964138,0.4808881665592,0.317956,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_8619",1,7252495,0.504796818743702,0.296883,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_57678",0,50463795,0.675630222335244,0.170291,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_54811",1,52996601,0.72100568653302,0.142061,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_49042",1,10922797,0.782455040346573,0.106541,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_48155",1,7834894,0.838062997930956,0.076723,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_53708",1,54264723,0.885941216986273,0.052595,4.30103,FALSE,78,0,0.959
"CPFlor",0.768,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_36664",1,809153,0.922829090136572,0.034879,4.30103,FALSE,78,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_27271",2,42001715,0.000165986355175852,3.779928,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_449",9,18550286,0.000329304406166293,3.482402,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_4319",11,1240937,0.000432052909823703,3.364463,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_32790",10,5988843,0.000654255215855532,3.184253,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_53273",11,10339933,0.00166489400119031,2.778613,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_7192",10,58252277,0.0047788162057905,2.32068,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_45256",10,59057591,0.00482516019060726,2.316488,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_216",9,36014044,0.00530965324537545,2.274934,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_16718",4,47529897,0.00707084182893084,2.150529,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_17060",8,57530334,0.0127095244053686,1.895871,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_8253",5,53083990,0.0135202996909972,1.869014,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_11458",2,45124973,0.0140223011583161,1.853181,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_14683",11,39617992,0.014663803776039,1.833753,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_35053",7,50789995,0.0147488424379863,1.831242,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_8763",8,59114829,0.0161011662242664,1.793143,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_31359",4,41356423,0.0184744420681121,1.733429,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_25219",7,48611027,0.0218338250469272,1.66087,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_10461",7,50712754,0.036139578886658,1.442017,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_52887",4,55044845,0.0375225408221332,1.425708,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_1486",9,30657636,0.0407607793208697,1.389758,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_1493",9,31891968,0.0407607793208697,1.389758,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_2319",9,34137871,0.0407607793208697,1.389758,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_681",9,36710524,0.0407607793208697,1.389758,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_680",9,36710610,0.0407607793208697,1.389758,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_1323",11,41159413,0.0411939818512179,1.385166,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_44335",8,42832139,0.0468802383674628,1.32901,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_38552",2,45126722,0.0486310321953351,1.313087,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_16406",11,39387477,0.0506494331614361,1.295425,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_21682",2,24387770,0.050918137641186,1.293127,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_55124",9,29618178,0.0543461066094271,1.264832,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_34866",4,65070135,0.0589432354732715,1.229566,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_55837",7,3695590,0.0632059657751741,1.199242,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_5560",8,57530640,0.0686666297595143,1.163254,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_4847",2,43151687,0.0694153704856773,1.158544,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_15530",10,56158687,0.0706758507038418,1.150729,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_34017",4,67147687,0.0852716888634682,1.069195,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_53250",6,2343721,0.0900688316859852,1.045425,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_3962",9,4652421,0.0956354120049393,1.019381,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_28641",8,50613642,0.0966121791137911,1.014968,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_7658",11,7019700,0.0984486099874546,1.00679,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_19692",2,27349009,0.0995143252375445,1.002114,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_6556",9,63031605,0.107486652604928,0.968645,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_1514",9,29700506,0.110270475200713,0.957541,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_13751",1,66106436,0.111344337645408,0.953332,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_10178",4,67145132,0.113781957177024,0.943927,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_12945",4,55649379,0.120854331951725,0.917738,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_10031",7,47020118,0.121122309893953,0.916776,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_16777",6,48044220,0.121125070131653,0.916766,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_12959",4,66197658,0.125109226672523,0.902711,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_10457",7,50710645,0.127761932770772,0.893599,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_5463",12,626115,0.128531045296558,0.890992,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_41541",2,30008536,0.130329183502133,0.884958,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_14848",1,87310101,0.135025538382324,0.869584,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_11356",4,58789793,0.137537367680498,0.861579,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_14274",1,75053929,0.137568232324247,0.861482,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_7549",2,39073865,0.137902590904767,0.860428,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_23170",2,29256125,0.155076435116913,0.809454,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c2_42451",5,52290923,0.1604229370964,0.794734,4.30103,FALSE,77,0,0.959
"CPFlor",0.766,"CPFlor.C",0.771,"TASSEL","additive",1.041,"c1_3476",4,68871390,0.161767861210209,0.791108,4.30103,FALSE,77,0,0.959
